SKU;model;brand;product;description;long_description;width;width_unit;depth;depth_unit;height;height_unit;weight;weight_unit;price;sale_price;currency;stock;stock_status;category;tags;EAN;tax_class;shipping_class;product_type;parent_SKU;attribute_1_name;attribute_1_value;attribute_2_name;attribute_2_value;attribute_3_name;attribute_3_value;attribute_4_name;attribute_4_value;attribute_5_name;attribute_5_value;attribute_6_name;attribute_6_value;status;video_url;image;image_2;image_3;datasheet_url;manual_url;technicalmanual_url;drawing_url;catalogue_url;photo_url;card_url;brandcatalogue_url;price_url
K301_black;K301_black;KOPA;Charcoal oven KOPA;Charcoal oven KOPA - superior isolation, low charcoal consumption, grill rack pull out protection, air control with two levers, chamber temperature thermometer. Standard equipment: 1 grill rack, firebreak, KOPA tongs;Charcoal oven KOPA - superior isolation, low charcoal consumption, grill rack pull out protection, air control with two levers, chamber temperature thermometer. Standard equipment: 1 grill rack, firebreak, KOPA tongs;712;mm;548;mm;890;mm;110;Kg;7070;;EUR;;instock;cooking>charcoal;cooking equipment, charcoal, oven;;;;variabile;;Grill Rack Size;380 x 570 mm;Capacity;40 covers;;;;;;;;;active;https://vimeo.com/274460723;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_image_K301_black.jpg;;;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_datasheet_K301.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_manual_oven.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_technicalmanual_K301.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_drawing_K301.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_catalogue_oven.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_photo_K301.jpg;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_card_K301.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_price.pdf
K301_brown;K301_brown;KOPA;Charcoal oven KOPA;Charcoal oven KOPA - superior isolation, low charcoal consumption, grill rack pull out protection, air control with two levers, chamber temperature thermometer. Standard equipment: 1 grill rack, firebreak, KOPA tongs;Charcoal oven KOPA - superior isolation, low charcoal consumption, grill rack pull out protection, air control with two levers, chamber temperature thermometer. Standard equipment: 1 grill rack, firebreak, KOPA tongs;712;mm;548;mm;890;mm;110;Kg;7070;;EUR;;instock;cooking>charcoal;cooking equipment, charcoal, oven;;;;variation;;Grill Rack Size;380 x 570 mm;Capacity;40 covers;;;;;;;;;active;https://vimeo.com/274460723;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_image_K301_brown.jpg;;;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_datasheet_K301.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_manual_oven.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_technicalmanual_K301.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_drawing_K301.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_catalogue_oven.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_photo_K301.jpg;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_card_K301.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_price.pdf
K301_red;K301_red;KOPA;Charcoal oven KOPA;Charcoal oven KOPA - superior isolation, low charcoal consumption, grill rack pull out protection, air control with two levers, chamber temperature thermometer. Standard equipment: 1 grill rack, firebreak, KOPA tongs;Charcoal oven KOPA - superior isolation, low charcoal consumption, grill rack pull out protection, air control with two levers, chamber temperature thermometer. Standard equipment: 1 grill rack, firebreak, KOPA tongs;712;mm;548;mm;890;mm;110;Kg;7070;;EUR;;instock;cooking>charcoal;cooking equipment, charcoal, oven;;;;variation;;Grill Rack Size;380 x 570 mm;Capacity;40 covers;;;;;;;;;active;https://vimeo.com/274460723;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_image_K301_red.jpg;;;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_datasheet_K301.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_manual_oven.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_technicalmanual_K301.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_drawing_K301.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_catalogue_oven.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_photo_K301.jpg;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_card_K301.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_price.pdf
K301_chrome;K301_chrome;KOPA;Charcoal oven KOPA;Charcoal oven KOPA - superior isolation, low charcoal consumption, grill rack pull out protection, air control with two levers, chamber temperature thermometer. Standard equipment: 1 grill rack, firebreak, KOPA tongs;Charcoal oven KOPA - superior isolation, low charcoal consumption, grill rack pull out protection, air control with two levers, chamber temperature thermometer. Standard equipment: 1 grill rack, firebreak, KOPA tongs;712;mm;548;mm;890;mm;110;Kg;7500;;EUR;;instock;cooking>charcoal;cooking equipment, charcoal, oven;;;;variation;;Grill Rack Size;380 x 570 mm;Capacity;40 covers;;;;;;;;;active;https://vimeo.com/274460723;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_image_K301_chrome.jpg;;;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_datasheet_K301.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_manual_oven.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_technicalmanual_K301.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_drawing_K301.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_catalogue_oven.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_photo_K301.jpg;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_card_K301.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_price.pdf
K301C_black;K301C_black;KOPA;Charcoal oven KOPA + hot cabinet;Charcoal oven KOPA - superior isolation, low charcoal consumption, grill rack pull out protection, air control with two levers, chamber temperature thermometer. Standard equipment: 1 grill rack, firebreak, KOPA tongs;Charcoal oven KOPA - superior isolation, low charcoal consumption, grill rack pull out protection, air control with two levers, chamber temperature thermometer. Standard equipment: 1 grill rack, firebreak, KOPA tongs;712;mm;548;mm;1121;mm;137;Kg;9140;;EUR;;instock;cooking>charcoal;cooking equipment, charcoal, oven;;;;variabile;;Grill Rack Size;380 x 570 mm;Capacity;40 covers;;;;;;;;;active;https://vimeo.com/274460723;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_image_K301C_black.jpg;;;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_datasheet_K301C.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_manual_oven.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_technicalmanual_K301.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_drawing_K301.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_catalogue_oven.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_photo_K301.jpg;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_card_K301C.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_price.pdf
K301C_brown;K301C_brown;KOPA;Charcoal oven KOPA + hot cabinet;Charcoal oven KOPA - superior isolation, low charcoal consumption, grill rack pull out protection, air control with two levers, chamber temperature thermometer. Standard equipment: 1 grill rack, firebreak, KOPA tongs;Charcoal oven KOPA - superior isolation, low charcoal consumption, grill rack pull out protection, air control with two levers, chamber temperature thermometer. Standard equipment: 1 grill rack, firebreak, KOPA tongs;712;mm;548;mm;1121;mm;137;Kg;9140;;EUR;;instock;cooking>charcoal;cooking equipment, charcoal, oven;;;;variation;;Grill Rack Size;380 x 570 mm;Capacity;40 covers;;;;;;;;;active;https://vimeo.com/274460723;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_image_K301C_brown.jpg;;;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_datasheet_K301C.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_manual_oven.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_technicalmanual_K301C.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_drawing_K301C.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_catalogue_oven.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_photo_K301C.jpg;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_card_K301C.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_price.pdf
K301C_red;K301C_red;KOPA;Charcoal oven KOPA + hot cabinet;Charcoal oven KOPA - superior isolation, low charcoal consumption, grill rack pull out protection, air control with two levers, chamber temperature thermometer. Standard equipment: 1 grill rack, firebreak, KOPA tongs;Charcoal oven KOPA - superior isolation, low charcoal consumption, grill rack pull out protection, air control with two levers, chamber temperature thermometer. Standard equipment: 1 grill rack, firebreak, KOPA tongs;712;mm;548;mm;1121;mm;137;Kg;9140;;EUR;;instock;cooking>charcoal;cooking equipment, charcoal, oven;;;;variation;;Grill Rack Size;380 x 570 mm;Capacity;40 covers;;;;;;;;;active;https://vimeo.com/274460723;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_image_K301C_red.jpg;;;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_datasheet_K301C.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_manual_oven.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_technicalmanual_K301C.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_drawing_K301C.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_catalogue_oven.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_photo_K301C.jpg;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_card_K301C.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_price.pdf
K301C_chrome;K301C_chrome;KOPA;Charcoal oven KOPA + hot cabinet;Charcoal oven KOPA - superior isolation, low charcoal consumption, grill rack pull out protection, air control with two levers, chamber temperature thermometer. Standard equipment: 1 grill rack, firebreak, KOPA tongs;Charcoal oven KOPA - superior isolation, low charcoal consumption, grill rack pull out protection, air control with two levers, chamber temperature thermometer. Standard equipment: 1 grill rack, firebreak, KOPA tongs;712;mm;548;mm;1121;mm;137;Kg;;;EUR;;instock;cooking>charcoal;cooking equipment, charcoal, oven;;;;variation;;Grill Rack Size;380 x 570 mm;Capacity;40 covers;;;;;;;;;active;https://vimeo.com/274460723;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_image_K301C_chrome.jpg;;;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_datasheet_K301C.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_manual_oven.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_technicalmanual_K301C.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_drawing_K301C.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_catalogue_oven.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_photo_K301C.jpg;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_card_K301C.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_price.pdf
K301OS_black;K301OS_black;KOPA;Charcoal oven KOPA + open shelf;Charcoal oven KOPA - superior isolation, low charcoal consumption, grill rack pull out protection, air control with two levers, chamber temperature thermometer. Standard equipment: 1 grill rack, firebreak, KOPA tongs;Charcoal oven KOPA - superior isolation, low charcoal consumption, grill rack pull out protection, air control with two levers, chamber temperature thermometer. Standard equipment: 1 grill rack, firebreak, KOPA tongs;712;mm;548;mm;1121;mm;124;Kg;7600;;EUR;;instock;cooking>charcoal;cooking equipment, charcoal, oven;;;;variabile;;Grill Rack Size;380 x 570 mm;Capacity;40 covers;;;;;;;;;active;https://vimeo.com/274460723;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_image_K301OS_black.jpg;;;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_datasheet_K301OS.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_manual_oven.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_technicalmanual_K301C.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_drawing_K301C.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_catalogue_oven.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_photo_K301C.jpg;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_card_K301OS.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_price.pdf
K301OS_brown;K301OS_brown;KOPA;Charcoal oven KOPA + open shelf;Charcoal oven KOPA - superior isolation, low charcoal consumption, grill rack pull out protection, air control with two levers, chamber temperature thermometer. Standard equipment: 1 grill rack, firebreak, KOPA tongs;Charcoal oven KOPA - superior isolation, low charcoal consumption, grill rack pull out protection, air control with two levers, chamber temperature thermometer. Standard equipment: 1 grill rack, firebreak, KOPA tongs;712;mm;548;mm;1121;mm;124;Kg;7600;;EUR;;instock;cooking>charcoal;cooking equipment, charcoal, oven;;;;variation;;Grill Rack Size;380 x 570 mm;Capacity;40 covers;;;;;;;;;active;https://vimeo.com/274460723;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_image_K301OS_brown.jpg;;;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_datasheet_K301OS.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_manual_oven.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_technicalmanual_K301C.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_drawing_K301C.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_catalogue_oven.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_photo_K301C.jpg;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_card_K301OS.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/kopa/refs/heads/main/kopa_price.pdf
